time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
117173,447,447,0,1.0,130658,130658,2,0.95,0.1326530612244898,0.10256410256410257,79152568,973078528,115343360,0,0,0,34172,134976,138325,0.58112305,0.83000267,0.78689486,0.83000267
118174,456,456,0,1.0,133431,133431,2,0.95,0.11734693877551021,0.10204081632653061,38149792,973078528,115343360,0,0,0,34286,135995,138952,0.5430727,0.83001196,0.81963825,0.83001196
119174,451,451,0,1.0,131327,131327,2,0.95,0.12690355329949238,0.1065989847715736,63896456,973078528,115343360,0,0,0,34398,137012,139573,0.5043384,0.84006786,0.8192427,0.84006786
120175,469,469,0,1.0,137790,137790,2,1.03,0.13989637305699482,0.11398963730569948,46508280,973078528,115343360,0,0,0,34518,138032,140218,0.5464593,0.8288899,0.80695707,0.8288899
121176,443,443,0,1.0,128040,128040,2,1.03,0.12690355329949238,0.1065989847715736,79045392,973078528,115343360,0,0,0,34626,139051,140824,0.59526515,0.8281363,0.81845105,0.8281363
122177,459,459,0,1.0,134399,134399,2,1.03,0.13333333333333333,0.10769230769230768,78353168,973078528,115343360,0,0,0,34741,140071,141457,0.56005865,0.8270556,0.84306055,0.84306055
123177,452,452,0,1.0,132204,132204,2,1.03,0.12755102040816327,0.10714285714285715,26492040,973078528,115343360,0,0,0,34855,141090,142078,0.54856753,0.82827497,0.77884436,0.82827497
124178,460,460,0,1.0,134997,134997,2,1.03,0.1282051282051282,0.10256410256410256,47914816,973078528,115343360,0,0,0,34972,142132,142711,0.5870015,0.828961,0.7622484,0.828961
125179,457,457,0,1.0,133327,133327,2,0.95,0.13333333333333333,0.11282051282051282,53800880,973078528,115343360,0,0,0,35085,143149,143341,0.5172368,0.8385012,0.8061886,0.8385012
126180,440,440,0,1.0,127566,127783,2,0.95,0.10714285714285714,0.08673469387755102,32584640,973078528,115343360,0,0,0,35194,144169,143944,0.52691025,0.82806474,0.83674043,0.83674043
127180,450,450,0,1.0,130235,130018,2,0.95,0.13402061855670103,0.0979381443298969,41282472,973078528,115343360,0,0,0,35302,145188,144562,0.5013505,0.8402342,0.77885485,0.8402342
128181,420,420,0,1.0,120609,120609,2,0.95,0.12121212121212122,0.10606060606060605,76978320,973078528,115343360,0,0,0,35401,146206,145138,0.4514752,0.85076433,0.80884546,0.85076433
129182,464,464,0,1.0,135172,135172,2,0.95,0.11224489795918367,0.1020408163265306,39507904,973078528,115343360,0,0,0,35517,147226,145774,0.50262254,0.84042597,0.78484577,0.84042597
130182,461,461,0,1.0,135296,135296,2,0.87,0.1326530612244898,0.10714285714285715,60681736,973078528,115343360,0,0,0,35635,148245,146407,0.5553888,0.82902175,0.8162189,0.82902175
131183,470,470,0,1.0,138264,138264,2,0.87,0.13333333333333333,0.10256410256410256,71986064,973078528,115343360,0,0,0,35755,149264,147055,0.5183901,0.8287901,0.8467085,0.8467085
132184,451,451,0,1.0,131905,131905,2,0.87,0.1218274111675127,0.11675126903553298,77423752,973078528,115343360,0,0,0,35868,150281,147676,0.4393177,0.8386295,0.753547,0.8386295
133184,465,465,0,1.0,135646,135646,2,0.87,0.12886597938144329,0.0979381443298969,29950840,973078528,115343360,0,0,0,35984,151301,148315,0.5394847,0.82571924,0.8397548,0.8397548
134185,431,431,0,1.0,124773,124773,2,0.87,0.12244897959183673,0.10204081632653061,46868144,973078528,115343360,0,1,0,36089,152319,148906,0.51748157,0.8367438,0.75790226,0.8367438
135185,464,464,0,1.0,135048,135048,2,0.8,0.12755102040816327,0.10714285714285715,57590064,973078528,115343360,0,0,0,36203,153338,149545,0.5029891,0.8384832,0.8088929,0.8384832
136186,443,443,0,1.0,130782,130782,2,0.8,0.17010309278350516,0.13917525773195874,55232440,973078528,115343360,0,0,0,36317,154355,150157,0.5201624,0.8470508,0.7621716,0.8470508
137187,451,451,0,1.0,130833,130833,2,0.8,0.17171717171717174,0.1616161616161616,64625800,973078528,115343360,0,5,0,36428,155380,150775,0.47469044,0.8466968,0.77000296,0.8466968
138188,439,439,0,1.0,130257,130257,2,0.8,0.3917525773195876,0.36082474226804123,32046568,973078528,115343360,0,0,0,36545,156398,151378,0.32057768,0.838657,0.75712895,0.838657
139188,427,427,0,1.0,122804,122804,2,0.8,0.18652849740932642,0.15025906735751296,69908544,973078528,115343360,0,0,0,36645,157415,151966,0.36975855,0.8296947,0.80901974,0.8296947
140189,424,424,0,1.0,122753,122753,2,0.74,0.3076923076923077,0.28205128205128205,41985984,973078528,115343360,0,0,0,36748,158431,152548,0.3526512,0.8480593,0.78672826,0.8480593
141190,459,459,0,1.0,135380,136771,2,0.74,0.24615384615384614,0.22564102564102564,30734576,973078528,115343360,0,1,1,36870,159451,153180,0.43956873,0.8289361,0.80148697,0.8289361
142191,452,452,0,1.0,132419,131028,2,0.74,0.18974358974358974,0.158974358974359,66626528,973078528,115343360,0,0,0,36981,160468,153802,0.4751973,0.8288321,0.8039612,0.8288321
